official_row_index,sample_id,class_name,split,relative_path,sha256,official_relative_path,official_sha256,face_detected,exclusion_reason
20830,train_sad_003227,sad,train,train/sad/Training_80971452.jpg,0779ad0681e3bbeb01bdaa2ef101bba8a042fdc9a35287d642f0d45be7cf2de1,train/sad/Training_80017807.jpg,f1a5f5ca2d6f3fbc50daedb5e56954879b8d4012138d488adc5370ae4646d190,False,mediapipe_no_detection
20831,train_sad_003228,sad,train,train/sad/Training_81008287.jpg,83af44973465b822903a2abf490d416c47740204aa927facfe583992fc20bc70,train/sad/Training_80026827.jpg,1a532e293e5efa03ade5b1ee1002850328fece4a587b969a11cc21fdea08d3e5,False,mediapipe_no_detection
20836,train_sad_003233,sad,train,train/sad/Training_81075199.jpg,bc4d7dcdbf9e959c1b5e774caff40bffc18d308f84c387da8e64e7a6ca58892d,train/sad/Training_80125846.jpg,c30b929ca6fa46b7bfaa46b2584df11583e614dacb489c38b076a1290af1a978,False,mediapipe_no_detection
20842,train_sad_003239,sad,train,train/sad/Training_81184858.jpg,0ca8f0af5ebf229377f2adf4ad1db9867c28598f08b0c98b06a14d4b277fd517,train/sad/Training_80338672.jpg,16a5c8440dd9d7da805116896cb633946432bd2d5170161621e28da5056c1d54,False,mediapipe_no_detection
20844,train_sad_003241,sad,train,train/sad/Training_81241836.jpg,c5d218c81e32844dd9618c4fe48f9b0e964da97c9cbcf5d888d87ec4f23cc440,train/sad/Training_80385070.jpg,db73b63dec20945a43b7ee0a9bf6137fd9980c5093e65be05e4ecd42ca499916,False,mediapipe_no_detection
20855,train_sad_003252,sad,train,train/sad/Training_81374375.jpg,f574931267c0ac9a7b6830db91dd7e2e9a4a5fb2a8514d066db083f41671833f,train/sad/Training_80661655.jpg,907fa1a496359fd27444db97eb46a36c50016a1fba6c46343dfa258bcc7d930a,False,mediapipe_no_detection
20870,train_sad_003267,sad,train,train/sad/Training_81684960.jpg,2e2362c4250f130c24a64e3450e5c23b44070162f424fce6701e42746d23dc03,train/sad/Training_8096703.jpg,7d9b02e8a1d9c398cecc9b79b25c7d806d3f4a33cb54921798aa2802bf4a2cc6,False,mediapipe_no_detection
20883,train_sad_003280,sad,train,train/sad/Training_82039198.jpg,d2c2e5cf0a5bd9dd4e73652d586f5551eefbfdf9e9e6d2bb1f6992897b8423c2,train/sad/Training_81163506.jpg,026172520ec6b17fadc96a1255d43503cad756d2503829225e3a4de59ef38787,False,mediapipe_no_detection
20885,train_sad_003282,sad,train,train/sad/Training_82099904.jpg,990ed5fa5d8b93c2919e9cb1bcdaf4dee17a9935598545eb9c3f042e1dbf6fea,train/sad/Training_81195052.jpg,ae2bee5034c548d744e8f9a50e00107fb60218831a136a0d459354b146fd8ff5,False,mediapipe_no_detection
20889,train_sad_003286,sad,train,train/sad/Training_82221340.jpg,32c6ac63173cc8ea4d8d5631c91430b9e9c2f81722e7c9b97759b7557be26d56,train/sad/Training_81259450.jpg,cbfe0d20d65d3735c65535287c32c5ae91e1a1feceac1ff085bb9a8af248cc46,False,mediapipe_no_detection
20910,train_sad_003307,sad,train,train/sad/Training_82772046.jpg,a23d06c77885556dfb9e36a0f41fc4993ee962bcc58f4a71cbf2511db023bd96,train/sad/Training_81634692.jpg,76dbe7dda23fa375f995b6fc77141db2f99f27fdcd057ad2261dfff9c8b4ffb8,False,mediapipe_no_detection
20913,train_sad_003310,sad,train,train/sad/Training_82836593.jpg,70fbacd41d080b0dfd15c891125576265c070239c77953ea224d0fc76cdc54c4,train/sad/Training_81684960.jpg,2e2362c4250f130c24a64e3450e5c23b44070162f424fce6701e42746d23dc03,False,mediapipe_no_detection
20916,train_sad_003313,sad,train,train/sad/Training_82887422.jpg,b195451aec881894f02b24222cbd41a1ac57f010ad944a69162e244a0d856c66,train/sad/Training_81733791.jpg,23fe07d9a762784538d678b44e3639f8ff9db2a4d7d07f6419aea82af121a8ad,False,mediapipe_no_detection
20921,train_sad_003318,sad,train,train/sad/Training_82957876.jpg,7ebd8a67d30ac0d82cd45d6c0af5e7887573fedff8da0ed8b46aee74044c7862,train/sad/Training_81856707.jpg,2f1585756cc55f574aaa5b51f96f8bf6333d4300b2b44e6fbaf61ef16743f7df,False,mediapipe_no_detection
20936,train_sad_003333,sad,train,train/sad/Training_8345487.jpg,22e16f811ec420f9668540d09c4a23dcb9cfa1eb7ea36fcfb16b63ce488e2f37,train/sad/Training_82238786.jpg,acf37a2ac4ee10ffe5c654c5716ac0aff66915fe5a219f7971064fc5546591ea,False,mediapipe_no_detection
20957,train_sad_003354,sad,train,train/sad/Training_8377237.jpg,ca1011632d2d59d01ec9e3792d45aaf6b8ace2d3fa7db04b1d064126808a9388,train/sad/Training_82757224.jpg,1dbae919b043b9f6d1f82c2efc086fc538b99518c58a8dd5b04b468269009c36,False,mediapipe_no_detection
20960,train_sad_003357,sad,train,train/sad/Training_83842662.jpg,56361779dcd432b7a9b24ed040fc9e828449a7e0f5949ad427ddc8625a79c980,train/sad/Training_82783771.jpg,c1df24822c9070ab4b42b95337ce6f79d5dc0eed49998b0f46e6ab8bad234ec8,False,mediapipe_no_detection
20970,train_sad_003367,sad,train,train/sad/Training_84112071.jpg,333cbc7c443c9007a511101ae26acbde33fe9ab5ea51c1e4ed604ec8718997a7,train/sad/Training_82934327.jpg,025e63c286cf4c0f09186ca0ddcca72c01b493eed43b19a407376c2b48ef0c2f,False,mediapipe_no_detection
21015,train_sad_003412,sad,train,train/sad/Training_85014842.jpg,9487ce9cebb14852c8180fca01f955b64375c2b800582095e36ab512180cf3d2,train/sad/Training_84032376.jpg,d1a9f0f0684d8e4d1687740d55fe0fbcc4db88efb3ea8a0e53f199e96e5fbd60,False,mediapipe_no_detection
21020,train_sad_003417,sad,train,train/sad/Training_85072313.jpg,2e4aeedc982c047a101fe7a4186d54c65156e3a7a6bb099465515b3d86cd7af0,train/sad/Training_84116188.jpg,33c8047e69c32f525be81d02e9118854a5d9935a5358ee2782a80459db24b85b,False,mediapipe_no_detection
21029,train_sad_003426,sad,train,train/sad/Training_85239038.jpg,89411aa04119b99da772d2256b80eb884caea70349bbbd758705d292c98a8fc2,train/sad/Training_84352942.jpg,d0b6e66399bf90e4d866188475a51d9129c16ce95cfa5ad9f76486e206ea70f4,False,mediapipe_no_detection
21064,train_sad_003461,sad,train,train/sad/Training_85947279.jpg,d67c159a96c02c503068c95f2e60eb83e88e545bfbe7477e1c354770722f2398,train/sad/Training_85004943.jpg,8c9fdf74155763dd1e42e1a265be8f7e3e1568a40c06245840ce13b2b436a6c1,False,mediapipe_no_detection
21072,train_sad_003469,sad,train,train/sad/Training_86123753.jpg,3a3dbf106e1890aa42a2860a4fa9e6cb109ce4efebd668130618ecc99aff6ca2,train/sad/Training_85083619.jpg,a579f8bc5e18901a4b5be659150d224208bd97fe12a2ca342125ec3f0f8b2633,False,mediapipe_no_detection
21088,train_sad_003485,sad,train,train/sad/Training_86472315.jpg,acbe14cfbda0107d44ae2050d19a6b2345cf360e5b3d20c43b3fdf52491de503,train/sad/Training_85451171.jpg,3dcaa3e1c427fae14984f019aa83129f6167a937afce918d348d6c84a1a7a873,False,mediapipe_no_detection
21146,train_sad_003543,sad,train,train/sad/Training_87912312.jpg,4d905e307833727345e2298374b3e4a18f6e0324593a53abc8d3dde26dc16656,train/sad/Training_86874616.jpg,0c53b2371455b10772a15310802708b4264da69fb2662bff40f2d097d621e14e,False,mediapipe_no_detection
21148,train_sad_003545,sad,train,train/sad/Training_87962684.jpg,e7c7c97722054777ccc55fe6239bd0725c25458e3641331143c5a079dc174e5b,train/sad/Training_86894983.jpg,206b9e67abd1a1af2766a704307e4e1d1347a15f92ae163d2a34c80c70e47343,False,mediapipe_no_detection
21150,train_sad_003547,sad,train,train/sad/Training_88019687.jpg,6abb9cac8112417fed02abae1e2b4216350bdaf4af2ddae24ed84ca34c16b65f,train/sad/Training_86979529.jpg,76dc277f49066bdd181e936ea1f517fe2ec9f5ee38d57c9b0e1132b3f6ac0f44,False,mediapipe_no_detection
21161,train_sad_003558,sad,train,train/sad/Training_88297429.jpg,1c66c4f3a921c4961ab95aab578e6bfdc0d86ae0e416946c81b01a8a534400e6,train/sad/Training_87177377.jpg,11cc4e3074b8e1b6b27e6cd002b8865d53cbbf6c95161fc06fc85bd640375834,False,mediapipe_no_detection
21165,train_sad_003562,sad,train,train/sad/Training_88422343.jpg,89b401a0a447d5a0200f348633f77650f7d42e3d886720f80b03ec4fb9f36888,train/sad/Training_87278711.jpg,964b3c9811905dce1a1d2734b32f89b5a8e2730433c73d7803e2a20c45b72cad,False,mediapipe_no_detection
21166,train_sad_003563,sad,train,train/sad/Training_88429598.jpg,1e97879adab66f85e335f6614b02d6524864237eb0e5b7bd71b2c1a7a6b2c89e,train/sad/Training_87299300.jpg,2e00d1b0a07f676db59fa0d00c1963036cb89af9dc9c8679b76c8ef55393b0a8,False,mediapipe_no_detection
21167,train_sad_003564,sad,train,train/sad/Training_88432750.jpg,560c1a2264d191cb50c0d52b17662bc3958588cde07b26554101acd0089a12f5,train/sad/Training_87316753.jpg,859134c2353a91b8f3ccb9dc5b917b63124ce0081c3c917207e38c14bc93d550,False,mediapipe_no_detection
21181,train_sad_003578,sad,train,train/sad/Training_8884164.jpg,bc37c8a5dbde58b99aa5dea86ebcd24f25a42b6bb77f8d4635f9c3184c915866,train/sad/Training_87657216.jpg,2f8a36cf4999f53662a8551928af5f51d76c64189e815ba6f3ffb66256ac36d3,False,mediapipe_no_detection
21187,train_sad_003584,sad,train,train/sad/Training_88984112.jpg,81bdd916816e2138f96c0513e46c2024828e13e6eba1f744b7c110ae093f0d37,train/sad/Training_8776057.jpg,2ea37679a628946c61227a91704a27aab16ea52c4ce04a12bac1a0a754d0deb0,False,mediapipe_no_detection
21192,train_sad_003589,sad,train,train/sad/Training_89031638.jpg,4d80776c2c4f373bfdcae020346a369de4b6fbc46cf9cb7adeae15e108fd1921,train/sad/Training_87857337.jpg,b9c689119bb0add696353b2dd7afdf714cdda495d3c52a21437c6be21169da2d,False,mediapipe_no_detection
21206,train_sad_003603,sad,train,train/sad/Training_89320249.jpg,a87472750d7c9dbca28e28a710de2410c0d8141cf57ab0e397a95ecae37f35ab,train/sad/Training_88107126.jpg,538575a1664abf9ed79bfc29fd920c4a9141f185706c48365a2f1d6179090777,False,mediapipe_no_detection
21209,train_sad_003606,sad,train,train/sad/Training_89394170.jpg,8c48db389930e00749e56b680e8d30a565341060515e8ce98231a19f1994aaf2,train/sad/Training_88180415.jpg,4c3fa6e40d2e89c5719b2d0ee893f261ffc508ad887c393d50cf8a245c7d5c45,False,mediapipe_no_detection
21216,train_sad_003613,sad,train,train/sad/Training_89698099.jpg,fa231fcf72faa7966c6e740f1f9c5a9e5618c4c0d765af7883468e7b3a905618,train/sad/Training_88341581.jpg,dd379ed641894477a6deb2bfee76b458b461023c4f80d5e75dcce9f6494dd8b7,False,mediapipe_no_detection
21217,train_sad_003614,sad,train,train/sad/Training_89700388.jpg,c5eb7f0ecb6c93fc74c96f85ae8f9f8f80f0a91bb888acecfd8db5bbdc5c4a61,train/sad/Training_88381807.jpg,a579f8bc5e18901a4b5be659150d224208bd97fe12a2ca342125ec3f0f8b2633,False,mediapipe_no_detection
21218,train_sad_003615,sad,train,train/sad/Training_89701512.jpg,d8da8d8fd5d0493a8d3047a9251d21f171cd7ce798e607ad3d189a1b99a2f1a3,train/sad/Training_88382167.jpg,029b5dbe1bffce168b78c6d469835e0f43fd506aead607162f2aaf7817f2d089,False,mediapipe_no_detection
21232,train_sad_003629,sad,train,train/sad/Training_90092982.jpg,20b9489387b77c081459b048d17c2a4303e5336a58cce8d1c83fa5fccd5a13d8,train/sad/Training_88851735.jpg,f963e0afdd54b55a351608b235577f5df2e40f5b737c618cd25fb419e43060a1,False,mediapipe_no_detection
21236,train_sad_003633,sad,train,train/sad/Training_90168332.jpg,9ae3137add30a86611a7ecd81895971d5148fbabb2c61243c7d1efec8f6c1d30,train/sad/Training_88984112.jpg,81bdd916816e2138f96c0513e46c2024828e13e6eba1f744b7c110ae093f0d37,False,mediapipe_no_detection
21242,train_sad_003639,sad,train,train/sad/Training_90318206.jpg,ed41bc2d407b1339c94f896a89fbbe575c71d32d8905878f7b1eba396b169633,train/sad/Training_89036396.jpg,eeefac835cfdf0f38c8ba80a0725c783813f5c097f43d25781eaeb9a57566bcd,False,mediapipe_no_detection
21244,train_sad_003641,sad,train,train/sad/Training_90452304.jpg,a8026ac1ec042081347f9a8e67fb4fc230c9188e046078af9dd4bf99c365e185,train/sad/Training_89092222.jpg,29a35237174be56e8014d72116becedf1c6fa638ee8dc3468ddfb2bbe9c313ce,False,mediapipe_no_detection
21261,train_sad_003658,sad,train,train/sad/Training_90856730.jpg,5b46bf3c22f17c7f7d79d4291e1052f9aa1aa392cd29bc98c58ccb233e0137a1,train/sad/Training_89517476.jpg,1f5571915f7d7ce26cbfd296fd8bd45229f8efe34ee3c0e4a5b16b9af23b5f1a,False,mediapipe_no_detection
21272,train_sad_003669,sad,train,train/sad/Training_91086474.jpg,a0bcc8176a174e2be76bd7ac5d30b063d29a2f6da61c27b0c138d28d9d53dd51,train/sad/Training_89707640.jpg,9ed7c4f29242e47a427d7d5eafb74933bd733a88823f7a204a964d64eb7b84f3,False,mediapipe_no_detection
21275,train_sad_003672,sad,train,train/sad/Training_91153041.jpg,316047e58aad6d659661eb61358d9fd7f8ffca1f6d1fa52b9039bd04dc38d711,train/sad/Training_89835262.jpg,48cad9e699a7e317217a59ec65d48abe69ed0313db9cc6f29c433138fbc9dec8,False,mediapipe_no_detection
21280,train_sad_003677,sad,train,train/sad/Training_91288704.jpg,511c591f0837ef4a5c4c50654a31b32e36da5e49f00ce004e74ad8710bbb3d58,train/sad/Training_89959053.jpg,231031fca904871f8dc37a67cd2f17125ca7aa576eddc95980f3f14aa3088ae9,False,mediapipe_no_detection
21299,train_sad_003696,sad,train,train/sad/Training_91750992.jpg,d8dfcfddb866d6bf866ff582820a8e96fbec8460a334a2ab3f4e03bd16c5bf10,train/sad/Training_90554912.jpg,4d8b3c73a8d8e0e7d32d1382ac749d4c3a61656116e32e2fa05575402b9e0a40,False,mediapipe_no_detection
21303,train_sad_003700,sad,train,train/sad/Training_91923745.jpg,c01bb75da3abd79d438b32f41235e4e04883957f3d464139e55e008a412859bd,train/sad/Training_90711542.jpg,f54918e0d5da6e36c589a31303ed6df3b13cedf6b41679950ac5dd99ec4ba6ce,False,mediapipe_no_detection
21312,train_sad_003709,sad,train,train/sad/Training_92198285.jpg,294887817baa85c9ccd7909c059080ece45a26fc0216c915cc867866aedb9f4e,train/sad/Training_90865424.jpg,3fb8cd72e850b66c5b3ea282ef27226b5acbf5ee0c0d1606bbb1b01003c6f617,False,mediapipe_no_detection
21313,train_sad_003710,sad,train,train/sad/Training_92216434.jpg,b8d7821d0852d70567c9239a28056fc968d1ae576b9bbda0afb02a299e7a3fe0,train/sad/Training_90868801.jpg,995732413da44f2f23d20f53254665b13f3491fe0b56ddb2543c085414d971e5,False,mediapipe_no_detection
21319,train_sad_003716,sad,train,train/sad/Training_92404217.jpg,7c315c899c6d5dfa2f79788d920627c051e7ec6327ec9995cafc578bec0802c9,train/sad/Training_90924653.jpg,de35d3deb8455433d876ba9c24f27d8b4bc526809666cd74d079e1f463734991,False,mediapipe_no_detection
21324,train_sad_003721,sad,train,train/sad/Training_92543724.jpg,aa5ad0f6a7329111a12c390588bd92599b384000babd8ba56424d10785a37556,train/sad/Training_91042647.jpg,d3e0673b98d8c3d8c2e0a3c29950e7f2e70456d3435e92aad970b9b8d007c7fa,False,mediapipe_no_detection
21331,train_sad_003728,sad,train,train/sad/Training_92805253.jpg,bfa9cae1ca22781e2a7d11ffeaa1eb0027a38f130511f214b997a40084108c8e,train/sad/Training_91212132.jpg,618a760c45a798ec431e12b4071181a813230eaad00c8afc6059ef996fa6173d,False,mediapipe_no_detection
21335,train_sad_003732,sad,train,train/sad/Training_92870038.jpg,5b241c315797e2cf6901fd8abc1fbab8ea8a1dd00e1ecec70122159b33c821bc,train/sad/Training_9131330.jpg,42b0cef78ec3c8a6d421b53f6d36b8259e2e963366d17eb72e8ccfcd4853732a,False,mediapipe_no_detection
21336,train_sad_003733,sad,train,train/sad/Training_92896794.jpg,1e65b92cd3f6403cc16cca0bc68ac75ebbb364aa0e13da296888be55f01e8e64,train/sad/Training_9135970.jpg,d9003ec489c6ac26d2e5d499792e8fe905997aa2ebf1f49f6ac38540c200495d,False,mediapipe_no_detection
21347,train_sad_003744,sad,train,train/sad/Training_93138625.jpg,b1a0148c250aa1e0f3889c0056e40b8fda1ff5833d66dd9a841b1a201b7680c2,train/sad/Training_91662599.jpg,d04e51c6a2bc3d6f12c8c7e5c65fd5aa9c38b05810ebeaa9cc50ae39b7002386,False,mediapipe_no_detection
21355,train_sad_003752,sad,train,train/sad/Training_93330552.jpg,404c5ee61f99b2d39a511902871bf8125847501ecdb8225939bb927a5335622e,train/sad/Training_91959406.jpg,5d8143778e261530c0d1b3aea59ceadf175bf878d92d1b3767714b9e0f00a151,False,mediapipe_no_detection
21365,train_sad_003762,sad,train,train/sad/Training_93567304.jpg,4c9949b51d9d7aa9dd50d7ee46e965f4b4a34b3f73413c91466fb9424fee6fb7,train/sad/Training_92198285.jpg,294887817baa85c9ccd7909c059080ece45a26fc0216c915cc867866aedb9f4e,False,mediapipe_no_detection
21367,train_sad_003764,sad,train,train/sad/Training_93609509.jpg,5d7c95e468afcca9d328a01673318a4198e841f772ace02daa18c30fc33b38b1,train/sad/Training_92223930.jpg,8c4f1649b57e21e6da109ff9cc6e52ab70a8732e613d6c5c93881fdfda559c61,False,mediapipe_no_detection
21373,train_sad_003770,sad,train,train/sad/Training_9379141.jpg,394705be6c2db6a48bf7231f6d8ca60fab54db5816ed7d3ff605a9099d8b829b,train/sad/Training_9246825.jpg,479da5f7d01a463a96e5ed495e83b8516b4cce104baa69bd4ab0ba55927960f8,False,mediapipe_no_detection
21380,train_sad_003777,sad,train,train/sad/Training_9396268.jpg,ab9540f344584b40cda4135498ab9c5f509083463e051797216f794af93d7ece,train/sad/Training_92757705.jpg,eff970881ecec5dfd25bbba7559bc5143680eb829198379b47e4a7736259bc51,False,mediapipe_no_detection
21381,train_sad_003778,sad,train,train/sad/Training_93963021.jpg,efe15edad6807668c107632a6b9cb696092904d5a7931982519f2c6317c8e289,train/sad/Training_92767965.jpg,43255c212dc4487b7288933da72ea4b8f5f7862c643bd5c7d8e9d7fa2eece207,False,mediapipe_no_detection
21382,train_sad_003779,sad,train,train/sad/Training_94009367.jpg,9e5b5cc3002a19848a7d6e42643bd3c41f6f90aab76a9dcf70a13a645dc0d195,train/sad/Training_92784655.jpg,1887dbd2386c26a41b4ee2322dadb3e6827f19295b728a610340de69d51eccd2,False,mediapipe_no_detection
21397,train_sad_003794,sad,train,train/sad/Training_94362959.jpg,15c391874eb0d551af86c89d3a4c837115589b576907b753f29c248213f9311e,train/sad/Training_93122216.jpg,feabe31d274cad4db8abc2f8e5f7c788b777a2e107fdb479637872c86511e81a,False,mediapipe_no_detection
21399,train_sad_003796,sad,train,train/sad/Training_94401860.jpg,481f3ef4a44a7064a89fa8c514e6d00b90622fa8aa9239a54f492ca4acdbfef6,train/sad/Training_93138625.jpg,b1a0148c250aa1e0f3889c0056e40b8fda1ff5833d66dd9a841b1a201b7680c2,False,mediapipe_no_detection
21401,train_sad_003798,sad,train,train/sad/Training_9442578.jpg,1adcaed90d90315320896a69748df685f54b4045b4cde2606fd0f7a992e27ac3,train/sad/Training_93173045.jpg,54a10a29e4f36ca910569e6a0a26c0d2c3adb53a4611ca6b3320fa1a9e354581,False,mediapipe_no_detection
21426,train_sad_003823,sad,train,train/sad/Training_9497314.jpg,1985c39fd474ca2d9972c4509f2bb14ccbbb7035e21bc6aee0cdf852da636bb2,train/sad/Training_9379141.jpg,394705be6c2db6a48bf7231f6d8ca60fab54db5816ed7d3ff605a9099d8b829b,False,mediapipe_no_detection
21427,train_sad_003824,sad,train,train/sad/Training_94979221.jpg,368db3bf7b67619f4b0d1086380dcce306a25831f967069b9a18acb7e5000164,train/sad/Training_93830329.jpg,66ffd3f49318ee71f3646f4f6bfc1d7c79a2c32f0948b0744c52d5ebd5603029,False,mediapipe_no_detection
21470,train_sad_003867,sad,train,train/sad/Training_95913638.jpg,0d1a85471bec29b994f27c051d7416f273a28ae3cd942319dd088033aeeada2d,train/sad/Training_94795173.jpg,f43d62a9f4964d967cc3776fb2a6fa83f92116387f14d7c123df9d0ba8c63bb8,False,mediapipe_no_detection
21485,train_sad_003882,sad,train,train/sad/Training_96207457.jpg,597223dfb6c93062070b6606ce3b745fa08292514bb58ce52bebfd4acaf87e63,train/sad/Training_94988416.jpg,a894e3f8a63ebe3ed838b163eab9dff6f6a6c6d54e39de64766c5c6fa6ee67ff,False,mediapipe_no_detection
21493,train_sad_003890,sad,train,train/sad/Training_96343534.jpg,0e74dae9e8111ea179b344f16e05553592d752bed139b68d8a73d49895354ee5,train/sad/Training_95135762.jpg,c1b8bce4b5f4e176f84d353f36e6ee0769a425f21950cc8f896b70ee22effd7b,False,mediapipe_no_detection
21497,train_sad_003894,sad,train,train/sad/Training_9648154.jpg,b71796ea225f714407d4d125ae2da969fe9a75847c3c81cdaf5e3a46b73e95d3,train/sad/Training_95230085.jpg,4b5f89eeaa3ae8d88b67460984c0a7831faedf39048f629bf9abf36452f7beae,False,mediapipe_no_detection
21505,train_sad_003902,sad,train,train/sad/Training_9666179.jpg,f13e6ee08da084019ae6404266bcde372e0532e5b90ecfdc5182c4eb9c0c4662,train/sad/Training_95448032.jpg,e49447632a4c1aebb10bc10bf51ed8b604d1f4abd2c1c156e02cb659e2ba5c52,False,mediapipe_no_detection
21506,train_sad_003903,sad,train,train/sad/Training_96697131.jpg,1d6c4868a4b8974b10ad78abd66deeaabcb6351502e38699ad780886a8bc5447,train/sad/Training_95463299.jpg,2556aa493f5d483a23c3cd61873d5a867702002fbff5a289487ddb9fb7dac6e3,False,mediapipe_no_detection
21511,train_sad_003908,sad,train,train/sad/Training_96787469.jpg,776f3672ad7bf8ab9d64a240f30dd31cb5fb7df611227777f339adf187642295,train/sad/Training_95537304.jpg,63cd1d227ccae80f8616c6cb00ddbfc702bbd636c6d0831fff28b75765906b8e,False,mediapipe_no_detection
21520,train_sad_003917,sad,train,train/sad/Training_97061029.jpg,57f2bae2dae8c456b40fe6a3c62350e877f73754b3e76ca8938f7bccd1dd39e2,train/sad/Training_95768073.jpg,485b7c206a47ecd0231d40dc708122fc4e26ad448a535604be9af7d7b430b9c2,False,mediapipe_no_detection
21536,train_sad_003933,sad,train,train/sad/Training_97424776.jpg,723d4efe00586d2579943b93e1ef9ca1ea9fc2d551a9599fdd325a5485305bbd,train/sad/Training_96115903.jpg,834826fb64944e6ecffd7bc6a9df1fd057e2fe0008ff3aace9873799ef6ce6e8,False,mediapipe_no_detection
21540,train_sad_003937,sad,train,train/sad/Training_97549565.jpg,433a0b1170e587a2bf5ec66b6a39bf111e92d13eba214d1f14b673beb6461341,train/sad/Training_96192875.jpg,407b4d5299bf58a586fb06f82ec3e6d89d5e060a9f9a466d38d614c0e769fda0,False,mediapipe_no_detection
21542,train_sad_003939,sad,train,train/sad/Training_9762961.jpg,0770666f13b8d286db9197b6b5e451435e63d94e0ac41a84a8e0d63238edfbea,train/sad/Training_96207457.jpg,597223dfb6c93062070b6606ce3b745fa08292514bb58ce52bebfd4acaf87e63,False,mediapipe_no_detection
21551,train_sad_003948,sad,train,train/sad/Training_97786849.jpg,6e7312f85f651f6d20a04f5e35ebf2bfce403de14d591c9b50df2ae7d710ddbe,train/sad/Training_96343534.jpg,0e74dae9e8111ea179b344f16e05553592d752bed139b68d8a73d49895354ee5,False,mediapipe_no_detection
21554,train_sad_003951,sad,train,train/sad/Training_97858073.jpg,ba5ff77a11d6d5c21efd648288049a916a8c889c861fb2c28f7edb4da08524cc,train/sad/Training_96421728.jpg,ead69b17ae1919b37df8b2fbdfa7d43ceb4bc8784dbd082e2d7764150c35f2da,False,mediapipe_no_detection
21568,train_sad_003965,sad,train,train/sad/Training_98109696.jpg,7299fa3114f8b02e9fec34b2b179ab5240dc3f34effb5abb3cc676f494b0541a,train/sad/Training_96787469.jpg,776f3672ad7bf8ab9d64a240f30dd31cb5fb7df611227777f339adf187642295,False,mediapipe_no_detection
21596,train_sad_003993,sad,train,train/sad/Training_98710520.jpg,c8a6de3032b79b99ba4e4d518946616a411e0389e08e1d5a2877d4e7ad4195d1,train/sad/Training_97539645.jpg,c5fcc151c5adc3d74f7899841186b34a2667623dbdd47404473d467716281795,False,mediapipe_no_detection
21601,train_sad_003998,sad,train,train/sad/Training_98791138.jpg,ae97c13932789c520ee3de1eab64af12df5b57ec4e3f0d9330f2f867b6dfe4e7,train/sad/Training_97675373.jpg,89ffd84aec8941c04dc8e2fcaecc628bd9967d59d1723d2747a48c1d32106031,False,mediapipe_no_detection
21628,train_sad_004025,sad,train,train/sad/Training_99365508.jpg,200e60d8cf3d825716571a18427bb3d522d1b77e7b46468299927b7d1f7a0c84,train/sad/Training_98220297.jpg,d9f3443807e1570e44cca4b2ea09b6a0de723418f85e2bee1e37fb366dee1799,False,mediapipe_no_detection
21634,train_sad_004031,sad,train,train/sad/Training_99534768.jpg,9e0abbdce0ab6a79401d637db296f72bca2e8a65c0ea094c87259fdcfd513b6e,train/sad/Training_98365626.jpg,701424562b6e433a62107d964cdd29faf30829431c775395ebca5463441fc228,False,mediapipe_no_detection
21637,train_sad_004034,sad,train,train/sad/Training_996099.jpg,a948df9b15899baa9a29a8de5d67de965a1a183d406a9f7821c5dd83b9d0703c,train/sad/Training_98443374.jpg,292f0ba454e1ad29b25d6219d4c24f395fb1993abc0736f89b7f6d9d30513574,False,mediapipe_no_detection
21649,train_sad_004046,sad,train,train/sad/Training_99860551.jpg,3259b2e166d6499aaef63c2685468a7e36dcbe39747bb2f5ad0d9a3b1bdd9a86,train/sad/Training_98619576.jpg,fb35bacf2d4e274baac04806dc2ec35d7663d8b1c3c283c470743172d6ed1f6d,False,mediapipe_no_detection
21651,train_sad_004048,sad,train,train/sad/Training_99922913.jpg,2dc06436f75629ad1e7a84b387af90b4363a35b48ee146c4545b20def0e32d91,train/sad/Training_98654577.jpg,7ef8eef67d15c52ec63b4da9e44b5a874ec4785eb111a0128639e0a7e30c99c5,False,mediapipe_no_detection
21654,train_sad_004051,sad,train,train/sad/Training_99987906.jpg,1e309c496c216e940d0ccca928eb0f8dd844e973b720716ebed294196f3bc040,train/sad/Training_98685988.jpg,312fc681dd74932481d9f2798daaf7dfe6b464a932aa93adef8c6cffa45222e3,False,mediapipe_no_detection
21710,train_surprise_000001,surprise,train,train/surprise/Training_1002457.jpg,1a206818fd707b5c93a24116749dfd0d299a62d4238c641bd7df708ad4d20d67,train/surprise/Training_10013223.jpg,cc2c6f3c40a29895257616ac78ba485fa27a9a011db2fcb058b89a88d05dbb93,False,mediapipe_no_detection
21720,train_surprise_000011,surprise,train,train/surprise/Training_10243579.jpg,a20443f761a9603ce7861fc4677c81a9dee6b2e6d5f9109fe47770530e46cc7e,train/surprise/Training_10243312.jpg,ca49909a27752b1d02bae6cf063d8a9cef5c9fa9d249b146c5bd263fd4e5a1b3,False,mediapipe_no_detection
21727,train_surprise_000018,surprise,train,train/surprise/Training_10366009.jpg,187994681f55e965271789861816b7b9d85bbccf08f70d90d0fbfe576818c627,train/surprise/Training_10361394.jpg,4fa00c521ec5acf49ec16604bb786d143d74f5969015c916e7827ea4540bfea0,False,mediapipe_no_detection
